TreatmentCode;Treatment;Nconc (%);Bio;Rep;Day_1;Day;Length;Leaves;SPAD;Dualex NBI;Dualex Chl;Dualex Flav;Dualex Anth;SFW;SDW;RFW;RDW;File;Date;Time;Leaf;Roi Mask;Roi.Xc;Roi.Yc;dFv/Fm;s.d.;F0;s.d.;Fj;s.d.;Fi;s.d.;Fm;s.d.;1-Fj/Fm;s.d.;1-Fi/Fm;s.d.;Fv/Fm;s.d.;IC-Area;s.d.;IC-Area/Fv;s.d.;PI;s.d.;Fv/fm I (px);Fv/fm I (%);Fv/fm II (px);Fv/fm II (%);Fv/fm III (px);Fv/fm III (%);Fv/fm IV (px);Fv/fm IV (%);Fv/fm V (px);Fv/fm V (%);dFq/Fm;s.d.;Fs';s.d.;Fm';s.d.;Fq'/Fm';s.d.;ETR;s.d.;Fq'/fm' I (px);Fq'/fm' I (%);Fq'/fm' II (px);Fq'/fm' II (%);Fq'/fm' III (px);Fq'/fm' III (%);Fq'/fm' IV (px);Fq'/fm' IV (%);Fq'/fm' V (px);Fq'/fm' V (%);Etr I (px);Etr I (%);Etr II (px);Etr II (%);Etr III (px);Etr III (%);Etr IV (px);Etr IV (%);Etr V (px);Etr V (%);dRfd;s.d.;RfdFm;s.d.;RfdFt;s.d.;Rfd;s.d.;Rfd I (px);Rfd I (%);Rfd II (px);Rfd II (%);Rfd III (px);Rfd III (%);Rfd IV (px);Rfd IV (%);Rfd V (px);Rfd V (%);NPQ;s.d.;Npq I (px);Npq I (%);Npq II (px);Npq II (%);Npq III (px);Npq III (%);Npq IV (px);Npq IV (%);Npq V (px);Npq V (%);Red;s.d.;Green;s.d.;Blue;s.d.;Hue;s.d.;Saturation;s.d.;Value;s.d.;RGB I (px);RGB I (%);RGB II (px);RGB II (%);RGB III (px);RGB III (%);RGB IV (px);RGB IV (%);RGB V (px);RGB V (%);Hue I (px);Hue I (%);Hue II (px);Hue II (%);Hue III (px);Hue III (%);Hue IV (px);Hue IV (%);Hue V (px);Hue V (%);SpcGrn;s.d.;FarRed;s.d.;Nir;s.d.;ChlIdx;s.d.;AriIdx;s.d.;NDVI;s.d.;ChlIdx I (px);ChlIdx I (%);ChlIdx II (px);ChlIdx II (%);ChlIdx III (px);ChlIdx III (%);ChlIdx IV (px);ChlIdx IV (%);ChlIdx V (px);ChlIdx V (%);AriIdx I (px);AriIdx I (%);AriIdx II (px);AriIdx II (%);AriIdx III (px);AriIdx III (%);AriIdx IV (px);AriIdx IV (%);AriIdx V (px);AriIdx V (%);NDVI I (px);NDVI I (%);NDVI II (px);NDVI II (%);NDVI III (px);NDVI III (%);NDVI IV (px);NDVI IV (%);NDVI V (px);NDVI V (%);dGfp;s.d.;Gfp;s.d.;Auto;s.d.;cGfp;s.d.;MaskGfp;nObjGfp;nObjSize;s.d.;Gfp I (px);Gfp I (%);Gfp II (px);Gfp II (%);Gfp III (px);Gfp III (%);Gfp IV (px);Gfp IV (%);Gfp V (px);Gfp V (%);dRfp;s.d.;Rfp;s.d.;MaskRfp;nObjRfp;nObjSize;s.d.;Rfp I (px);Rfp I (%);Rfp II (px);Rfp II (%);Rfp III (px);Rfp III (%);Rfp IV (px);Rfp IV (%);Rfp V (px);Rfp V (%);dChl;s.d.;Chl;s.d.;Chl I (px);Chl I (%);Chl II (px);Chl II (%);Chl III (px);Chl III (%);Chl IV (px);Chl IV (%);Chl V (px);Chl V (%)
50N_06;50N;50;0;6;28;Day 28;39.2;5;21.6;21.6;20.6;0.96;0.2;2.029;/;4.481;/;HDR_E5704P0017N0017.INF;20210323;10:37;3;235986;1845;1308;67;70;644;272;0;0;0;0;2392;633;0;0;0;0;0.729;0.11;0;0;0;0;0;0;407;0.2;486;0.2;3264;1.4;37829;16;137466;58.3;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;1950;685;3038;699;1497;669;103.7;21.3;0.518;0.116;0.046;0.011;4;0;956;0.4;3492;1.5;0;0;956;0.4;22;0;0;0;0;0;4;0;3;0;3679;707;3510;745;10604;1692;2.084;0.512;0.087;0.218;0.267;0.259;99260;42.1;136674;57.9;52;0;0;0;0;0;235759;99.9;226;0.1;1;0;0;0;0;0;;;;;;;;;;;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;40;62;980;298;235985;100;1;0;0;0;0;0;0;0
90N_02;90N;90;0;2;28;Day 28;52.2;5;27.1;37.1;21.1;0.57;0.19;1.427;/;4.050;/;HDR_E5704P0018N0018.INF;20210323;10:40;All;153620;1638;1438;67;70;713;381;0;0;0;0;1900;1031;0;0;0;0;0.583;0.214;0;0;0;0;0;0;10652;6.9;5897;3.8;16576;10.8;50803;33.1;54859;35.7;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;2393;995;2924;816;1665;489;93.7;45.9;0.448;0.119;0.047;0.014;11;0;135;0.1;6610;4.3;49;0;135;0.1;84;0.1;9;0;15;0;22;0;21;0;3279;884;4203;1307;11992;2984;2.007;0.828;0.897;1.188;0.152;0.178;70504;45.9;81449;53;1646;1.1;19;0;2;0;134405;87.5;14385;9.4;3389;2.2;1107;0.7;238;0.2;5977861;99.8;14843;0.2;0;0;0;0;0;0;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;40;62;1149;551;142826;93;10794;7;0;0;0;0;0;0
90N_02;90N;90;0;2;28;Day 28;52.2;5;27.1;37.1;21.1;0.57;0.19;1.427;/;4.05;/;HDR_E5704P0018N0018.INF;20210323;10:40;1;6235;691;1009;66;70;234;180;0;0;0;0;221;177;0;0;0;0;0.267;0.366;0;0;0;0;0;0;3755;60.2;396;6.4;396;6.4;392;6.3;325;5.2;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;3910;624;2554;430;1711;328;26.2;31.4;0.559;0.072;0.06;0.009;0;0;0;0;0;0;0;0;0;0;3;0;1;0;1;0;0;0;1;0;2228;372;5854;1004;8531;1390;0.477;0.232;2.427;0.686;0.147;0.14;6225;99.8;10;0.2;0;0;0;0;0;0;1611;25.8;4469;71.7;150;2.4;5;0.1;0;0;;;;;;;;;;;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;35;55;367;142;6235;100;0;0;0;0;0;0;0;0
90N_02;90N;90;0;2;28;Day 28;52.2;5;27.1;37.1;21.1;0.57;0.19;1.427;/;4.05;/;HDR_E5704P0018N0018.INF;20210323;10:40;2;30069;1212;1482;68;70;592;327;0;0;0;0;1502;866;0;0;0;0;0.551;0.248;0;0;0;0;0;0;3375;11.2;1515;5;3615;12;9028;30;9379;31.2;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;3244;1390;3022;1163;1681;433;68.3;61.5;0.483;0.131;0.053;0.02;0;0;2;0;597;2;48;0.2;2;0;39;0.1;7;0;6;0;15;0;13;0;3078;1184;5144;1776;11045;2598;1.312;0.708;1.919;1.924;0.17;0.197;24204;80.5;5861;19.5;4;0;0;0;0;0;19726;65.6;5712;19;3195;10.6;1102;3.7;238;0.8;;;;;;;;;;;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;40;62;945;427;29868;99.3;201;0.7;0;0;0;0;0;0
90N_02;90N;90;0;2;28;Day 28;52.2;5;27.1;37.1;21.1;0.57;0.19;1.427;/;4.05;/;HDR_E5704P0018N0018.INF;20210323;10:40;3;116443;1796;1442;67;70;773;375;0;0;0;0;2102;982;0;0;0;0;0.609;0.174;0;0;0;0;0;0;3354;2.9;3894;3.3;12440;10.7;41227;35.4;45032;38.7;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;2096;619;2921;711;1661;510;103.8;35.1;0.433;0.113;0.045;0.011;11;0;133;0.1;5990;5.1;1;0;133;0.1;42;0;1;0;8;0;7;0;7;0;3390;758;3878;945;12434;2962;2.267;0.672;0.554;0.604;0.202;0.216;39721;34.1;75068;64.5;1634;1.4;18;0;2;0;112201;96.4;4198;3.6;44;0;0;0;0;0;;;;;;;;;;;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;40;62;1248;544;105850;90.9;10593;9.1;0;0;0;0;0;0
25N_B_06;25N_B;25;1;6;28;Day 28;13.8;4;13.2;22.1;13.7;0.62;0.27;0.244;/;1.009;/;HDR_E5704P0019N0019.INF;20210323;10:43;All;78204;1060;1234;67;69;648;277;0;0;0;0;1829;797;0;0;0;0;0.594;0.228;0;0;0;0;0;0;6111;7.8;3935;5;7081;9.1;19695;25.2;31470;40.2;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;2517;761;3452;842;1641;506;92;20.1;0.522;0.102;0.053;0.013;79;0.1;2;0;11095;14.2;285;0.4;2;0;13;0;0;0;1;0;1;0;0;0;3988;906;3974;915;9490;1841;1.46;0.519;0.129;0.276;0.127;0.158;66647;85.2;11545;14.8;12;0;0;0;0;0;78019;99.8;182;0.2;2;0;1;0;0;0;5978581;99.8;14123;0.2;0;0;0;0;0;0;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;40;62;1024;329;78195;100;9;0;0;0;0;0;0;0
25N_B_06;25N_B;25;1;6;28;Day 28;13.8;4;13.2;22.1;13.7;0.62;0.27;0.244;/;1.009;/;HDR_E5704P0019N0019.INF;20210323;10:43;1;32660;748;1291;66;69;644;293;0;0;0;0;2021;667;0;0;0;0;0.672;0.151;0;0;0;0;0;0;437;1.3;359;1.1;1718;5.3;9247;28.3;15681;48;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;2230;801;3114;880;1518;465;95.1;21.8;0.509;0.096;0.048;0.014;4;0;1;0;2649;8.1;173;0.5;1;0;4;0;0;0;1;0;1;0;0;0;3656;975;3572;955;9339;2007;1.704;0.549;0.132;0.33;0.143;0.157;23144;70.9;9504;29.1;12;0;0;0;0;0;32485;99.5;172;0.5;2;0;1;0;0;0;;;;;;;;;;;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;40;62;1009;350;32658;100;2;0;0;0;0;0;0;0
25N_B_06;25N_B;25;1;6;28;Day 28;13.8;4;13.2;22.1;13.7;0.62;0.27;0.244;/;1.009;/;HDR_E5704P0019N0019.INF;20210323;10:43;2;45544;1283;1193;68;70;651;264;0;0;0;0;1692;852;0;0;0;0;0.539;0.256;0;0;0;0;0;0;5674;12.5;3576;7.9;5363;11.8;10448;22.9;15789;34.7;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;2723;657;3695;723;1729;516;89.8;18.5;0.53;0.105;0.057;0.011;75;0.2;1;0;8446;18.5;112;0.2;1;0;9;0;0;0;0;0;0;0;0;0;4226;770;4262;765;9597;1705;1.284;0.415;0.127;0.23;0.156;0.196;43503;95.5;2041;4.5;0;0;0;0;0;0;45534;100;10;0;0;0;0;0;0;0;;;;;;;;;;;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;41;62;1035;312;45537;100;7;0;0;0;0;0;0;0
25N_B_06;25N_B;25;1;6;28;Day 28;13.8;4;13.2;22.1;13.7;0.62;0.27;0.244;/;1.009;/;HDR_E5704P0019N0019.INF;20210323;10:43;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;0;0;0;0;0;0;103.8;35.1;0.433;0.113;0.045;0.011;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.117;0.118;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;;;;;;;;;;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;0;0;0;0;0;0;0;0;0;0;0;0;0;0
0N_B_05;0N_B;0;1;5;28;Day 28;14.3;4;10.7;10.9;13.9;1.27;0.33;0.209;/;1.256;/;HDR_E5704P0020N0020.INF;20210323;10:47;All;59698;1390;1164;68;70;658;271;0;0;0;0;2268;630;0;0;0;0;0.704;0.124;0;0;0;0;0;0;423;0.7;210;0.4;1238;2.1;12674;21.2;34160;57.2;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;2969;663;3916;964;1935;497;87.3;27.8;0.502;0.104;0.06;0.014;140;0.2;1;0;18845;31.6;16;0;1;0;17;0;0;0;2;0;2;0;4;0;4371;1114;4524;884;9696;1876;1.162;0.302;0.238;0.384;0.126;0.155;59459;99.6;239;0.4;0;0;0;0;0;0;59535;99.7;163;0.3;0;0;0;0;0;0;5977666;99.7;15038;0.3;0;0;0;0;0;0;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;40;62;1042;316;59535;99.7;163;0.3;0;0;0;0;0;0
0N_B_05;0N_B;0;1;5;28;Day 28;14.3;4;10.7;10.9;13.9;1.27;0.33;0.209;/;1.256;/;HDR_E5704P0020N0020.INF;20210323;10:47;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;0;0;0;0;0;0;95.1;21.8;0.509;0.096;0.048;0.014;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.129;0.134;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;;;;;;;;;;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;0;0;0;0;0;0;0;0;0;0;0;0;0;0
0N_B_05;0N_B;0;1;5;28;Day 28;14.3;4;10.7;10.9;13.9;1.27;0.33;0.209;/;1.256;/;HDR_E5704P0020N0020.INF;20210323;10:47;2;43217;1237;1135;67;70;672;260;0;0;0;0;2322;590;0;0;0;0;0.705;0.117;0;0;0;0;0;0;209;0.5;125;0.3;811;1.9;9005;20.8;25391;58.8;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;2785;561;3614;690;1776;429;84.4;22.3;0.508;0.104;0.056;0.01;91;0.2;1;0;10682;24.7;2;0;1;0;2;0;0;0;0;0;0;0;2;0;4030;832;4320;744;9442;1597;1.204;0.308;0.291;0.414;0.156;0.194;42985;99.5;232;0.5;0;0;0;0;0;0;43054;99.6;163;0.4;0;0;0;0;0;0;;;;;;;;;;;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;40;62;1063;295;43217;100;0;0;0;0;0;0;0;0
0N_B_05;0N_B;0;1;5;28;Day 28;14.3;4;10.7;10.9;13.9;1.27;0.33;0.209;/;1.256;/;HDR_E5704P0020N0020.INF;20210323;10:47;3;16481;1793;1241;69;70;621;293;0;0;0;0;2124;706;0;0;0;0;0.699;0.142;0;0;0;0;0;0;214;1.3;85;0.5;427;2.6;3669;22.3;8769;53.2;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;3451;668;4707;1121;2355;415;94.7;37.7;0.488;0.1;0.072;0.016;49;0.3;0;0;8163;49.5;14;0.1;0;0;15;0.1;0;0;2;0;2;0;2;0;5264;1255;5061;992;10362;2332;1.05;0.255;0.1;0.241;0.123;0.125;16474;100;7;0;0;0;0;0;0;0;16481;100;0;0;0;0;0;0;0;0;;;;;;;;;;;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;40;62;989;359;16318;99;163;1;0;0;0;0;0;0
0N_B_04;0N_B;0;1;4;28;Day 28;11.2;3;12.7;15.7;14.8;0.94;0.36;0.198;/;1.592;/;HDR_E5704P0021N0021.INF;20210323;10:50;All;41491;1272;1263;68;70;728;295;0;0;0;0;2073;681;0;0;0;0;0.628;0.173;0;0;0;0;0;0;1130;2.7;1178;2.8;3802;9.2;12683;30.6;18206;43.9;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;2946;597;3642;773;1790;404;80.5;29.2;0.512;0.1;0.057;0.011;82;0.2;2;0;8566;20.6;114;0.3;2;0;13;0;0;0;0;0;1;0;2;0;4039;942;4565;732;9781;1649;1.168;0.367;0.427;0.576;0.123;0.153;41057;99;434;1;0;0;0;0;0;0;40384;97.3;1095;2.6;12;0;0;0;0;0;5978045;99.8;14659;0.2;0;0;0;0;0;0;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;41;63;1200;361;41279;99.5;212;0.5;0;0;0;0;0;0
0N_B_04;0N_B;0;1;4;28;Day 28;11.2;3;12.7;15.7;14.8;0.94;0.36;0.198;/;1.592;/;HDR_E5704P0021N0021.INF;20210323;10:50;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;0;0;0;0;0;0;95.1;21.8;0.509;0.096;0.048;0.014;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.128;0.132;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;;;;;;;;;;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;0;0;0;0;0;0;0;0;0;0;0;0;0;0
0N_B_04;0N_B;0;1;4;28;Day 28;11.2;3;12.7;15.7;14.8;0.94;0.36;0.198;/;1.592;/;HDR_E5704P0021N0021.INF;20210323;10:50;2;41491;1272;1263;68;70;728;295;0;0;0;0;2073;681;0;0;0;0;0.628;0.173;0;0;0;0;0;0;1130;2.7;1178;2.8;3802;9.2;12683;30.6;18206;43.9;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;2946;597;3642;773;1790;404;80.5;29.2;0.512;0.1;0.057;0.011;82;0.2;2;0;8566;20.6;114;0.3;2;0;13;0;0;0;0;0;1;0;2;0;4039;942;4565;732;9781;1649;1.168;0.367;0.427;0.576;0.153;0.192;41057;99;434;1;0;0;0;0;0;0;40384;97.3;1095;2.6;12;0;0;0;0;0;;;;;;;;;;;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;41;63;1200;361;41279;99.5;212;0.5;0;0;0;0;0;0
0N_B_04;0N_B;0;1;4;28;Day 28;11.2;3;12.7;15.7;14.8;0.94;0.36;0.198;/;1.592;/;HDR_E5704P0021N0021.INF;20210323;10:50;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;0;0;0;0;0;0;94.7;37.7;0.488;0.1;0.072;0.016;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.115;0.114;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;;;;;;;;;;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;0;0;0;0;0;0;0;0;0;0;0;0;0;0
